,id,text,label,subtask_b,subtask_c
4309,45405,tories labour conservatives conservatives url theresamay three fantastic shortlisted conservative candidates mayor london shaunbaileyuk andrewboff joymorrissey proud advocates london url,0,,
4310,89853,hopefully asu fan,0,,
4311,38942,lol read title already know whats coming support common sense solutions reducing gun violence gun violence different violence nonautomatic firearm common sense gun control like chicago london,1,TIN,GRP
4312,13931,somebody something show sucks anymore set designers good though firemalyoung,1,TIN,OTH
4313,12809,peoplesvote stopbrexit remain dont want either know leave slogans going used better stayed useless goverment url,1,TIN,OTH
4314,27230,legatron know best bounce back new team keep head url,0,,
4315,33913,maybe havana antifa race war amp slam dildos others butts,1,TIN,GRP
4316,93956,yeah hes immature amp dish criticism crying blocking instead accepting cool folks see mostly,1,TIN,IND
4317,20339,makes think liberals nothing liberal people spent insulting liberals publicly humiliating black activists openly attacking new deal liberal part passed gop policies,1,TIN,OTH
4318,81571,fuck theyre trying set looks like somehow deserved shot,1,TIN,GRP
4319,37603,claims sex assault rape political weapons,0,,
4320,84361,come beta liberals lmao convo muted cry day,1,TIN,GRP
4321,61642,srsly sucks living life full bullshit rules gotta suck survive,1,UNT,
4322,89193,connections vital crap twitter forces conservatives,1,TIN,OTH
4323,43827,aint got shit done today,1,TIN,OTH
4324,49074,typical violent antifa hooligans stalking california causing mayhem url,0,,
4325,58602,doyourjob dotherightthing know well stellar scotus judgekavanaugh documented lifetime excellence dont puppets obstructing maga amp kag confirmkavanaughnow maga kag,0,,
4326,44561,laws conservatives unpopular group media women long failed women sincere feminist movement bill clinton ted kennedy,0,,
4327,47749,well remember cops san jose stood watched antifa thugs armed batsbottles amp pepper spray attacked trump rally goers following orders thats soldiers amp cops soldiers follow orders amp cops protect paycheck sad,1,TIN,GRP
4328,80940,greatestthingsaboutthes nothing treacherous lefty media people made sure benny hill taken even treacherous conservatives conspired remove maggie thatcher leader almost fatally signed even deeper extremely hostile commie,1,TIN,GRP
4329,74837,totally fair times happened serena important grand slam matches slam get shed emotional shoes every match expected win clear shes handling nerves well anymore matches,0,,
4330,24552,hope well thats fucked like seriously fuck wrong ppl gun control issue though right thank god live canada feel brutal attacks usa seriously wont away,1,TIN,IND
4331,56174,twisted dem talk exhibited sen feinstein insists kavanaugh answer would handle specific case seems ginsburg rule important fishing specific answer,0,,
4332,97595,following patriots please,0,,
4333,69390,thats depressing good churches getting hard find far know people belong churches espouse gun control abortion thats politics god christ,1,TIN,GRP
4334,82828,ouch hurt well anyway,0,,
4335,57331,good,1,UNT,
4336,68331,good taking page book hiring high power woman leadership roles good leader potus maybe mavericks wouldnt position markcuban metoo maga,0,,
4337,64298,liberals games,0,,
4338,99344,wonder burn levis since come favor gun control levi strauss teams gun control group cannot stand silently url url,1,TIN,OTH
4339,92226,good shit bad though,1,UNT,
4340,54482,jack nicas covered google basically scratch others back sell globalist agenda people get rare glimpse fake news media,0,,
4341,83417,canpoli conservatives excellent running debt enriching special interests url,0,,
4342,25689,hey dont leave well without let know much better things end,0,,
4343,32453,dont say anything towards cousins puerto rican answer puerto rican none blame aint playing mayor puerto rico government,0,,
4344,77314,immediately anyone gets line get talk ragey guaranteed everyone behave reeee,0,,
4345,30113,hes pope,0,,
4346,58213,thats sad terrifying know dropped reports ive seen says doesnt mean shit storm look pictures thing realize fucking beast,1,UNT,
4347,66385,atmosphere turns greenish tint greenhouse gases humans eat humans candy bar form maybe ill care maga,1,TIN,GRP
4348,22450,thousands apon thousands videos youtube alone antifa attacking people trump rallies republican events happening anywhere democrats widespread scale people like try lie obfuscate cover,1,TIN,IND
4349,78783,see mess europe examples giving liberals anything government always ends disaster youre welcome url,0,,
4350,54357,antifa canada demand let government meeting url,0,,
4351,31585,boycott nfl continues,0,,
4352,74795,mood url,0,,
4353,32094,lie shit created,1,TIN,IND
4354,89653,maybe stop attacking conservatives might find dont retaliate,1,TIN,IND
4355,40520,cant wait till antifa dorks get shot trying,0,,
4356,30058,thats really hard hitting stuff grill party along bought austerity rich poor sick disabled ask still feeling efects wont tory run media,0,,
4357,68946,thinking leaving joke spend time connecting disconnect,0,,
4358,11410,know brown shirts arm government antifa protection receive police shown german police seem act like,0,,
4359,66982,awful never much anyway grown man acting like bully best hubby mark maga,1,TIN,IND
4360,53817,award head nazi antifa violence movement,1,UNT,
4361,15355,declare antifa terrorists organization start collecting names professors involved url,0,,
4362,53820,understand need europe right,0,,
4363,29348,another republican hater amazes liberals dont like republicans money colin youre fired boycottcolinjost emmyawards url,0,,
4364,36876,remember course doesnt making goes help therapist others believes story maybe gets hypnotized miraculously remember details freakingliars liberals obstructionist,0,,
4365,27993,yet better anyone,0,,
4366,88629,speak truth louis farrakhan raging antisemite amp racist,1,TIN,IND
4367,98437,needs long look mirror,0,,
4368,12425,kingggg,0,,
4369,28378,beauty like dems inventing nuclear option next time liberal consideration scotus conservatives know,0,,
4370,88099,love wit clearly perceptive smart one best play game played hard like andy said,0,,
4371,60981,aint fucking today lol,1,UNT,
4372,17546,rendell says dems retake house seats url tcot maga rednationrising,0,,
4373,39663,irony murders done illegal gun users gang members predominantly affects latino black families problem gun control problem judges let violent gun offenders back street shooting someone,1,TIN,GRP
4374,71163,ive asking question phony fan cleveland still playing cavaliers pos hes trying save face fanbase obvious fakeness stupid people buy,1,TIN,IND
4375,78479,finally sisters apartaments instant reminder ungrateful brat much happy without seeing,1,TIN,IND
4376,44053,wow look like porn star loveit,1,TIN,IND
4377,86690,corrupt dcrats charge big problem,1,TIN,GRP
4378,72741,came back nyc ducky,0,,
4379,58201,dont think bad stuff happens men cars shit happens everyone mindset deal possible issues like cant spend whole life worrying something likely wont happen life thing haha,1,UNT,
4380,96451,professor shot self trump says gun control actual goal url url,0,,
4381,12178,except administration allowed crime city skyrocket bloody leftist snake,1,TIN,IND
4382,22902,conservatives bad people,0,,
4383,55262,burt reynolds mans man none like ever,0,,
4384,47977,everyone orbit totally backing serena today totally validated actions handled grace character sorry experience feel respect grown beyond tennis world,0,,
4385,51961,trial exactly point obligated present evidence could otherwise presented convincingly different environment,0,,
4386,47697,bring back janet yellen author low prime rate stable growth amp income,0,,
4387,93207,staffpick human rights crisis accused failing protect citizens gun violence url,0,,
4388,47486,know guys scared antifa,0,,
4389,67461,theyd fired came supporting trump twitter would probably release addresses pedo groupwhats name againoh yeahantifa,0,,
4390,74399,thats diffrent situation either way gotta appreciate considering fact actually liking impress means aint like,0,,
4391,29089,love eagles family,0,,
4392,41830,kyky love anfield putain cliiimmmm livpsg,0,,
4393,35895,agreed antifa totally ate worms fact worms,0,,
4394,70414,disgusting going taking whole church god,0,,
4395,96924,obama devil incarnate amp trump jesus christ get coming,1,TIN,IND
4396,13025,notice actually good speaker good reader,0,,
4397,49763,dear paul mcfartney beatles lost president mad captain burn hell jon url,1,TIN,IND
4398,55756,harley right choice public education right choice right time orange county rouda moderatepro businesspro familyand one pro american,0,,
4399,72490,liberals numbers money conservatives would get smoked kansas alone gets beat inside hours,1,TIN,GRP
4400,94036,sure bout antifa notion open society informed mentor karl popper motivates antiborder antinationalism fine hes allowed try shape world way long core philosophy isnt incorrect,0,,
4401,58557,nra tweet fraud half americans say gunrights important issue falsehood gun rightsgun control question indicates biase towards control deliberate knowing propaganda url url,1,TIN,IND
4402,82911,follow back conservatives must stand united trump magakag url,0,,
4403,60523,isnt nerd,1,TIN,IND
4404,88379,way good nfl better quite starters league better amp string qbs league givekapachance imwithkap,0,,
4405,73772,trying working still getting everything done,0,,
